video_id,comment,likes,published_at,label
ITtcwmpwWtk,"Disini keliatan kecerdasan mas gibran mumpuni bgt,,nurun dari ayahanda tercinta,,bahkan denger2 katanya mas ethes di usia yg masi muda belia sudah hapal nama2 kabupaten di merkurius",0,2025-05-27T09:29:49Z,1.0
SzXMacu80o8,Aku sumbang 1 tombol dislike,0,2025-04-22T15:16:09Z,-1.0
2-IroIlDrnE,Penting sekali melibatkan tokoh adat dan anak muda dalam pembangunan ini.,0,2026-01-19T04:40:42Z,1.0
ZhL1ABVBqB8,Kami dekat dengan rakyat😂,0,2025-04-28T03:24:38Z,-1.0
SzXMacu80o8,"Mas mas atau mbak yg ada dibalik layar, kalian kuat bener ngeliatin muka ni wapres",20,2025-04-22T14:08:06Z,-1.0
SzXMacu80o8,Saya sudah klik👎,1,2025-04-24T23:54:31Z,-1.0
kJks8qSH3ko,Full ndagelll,2,2025-04-23T16:29:12Z,-1.0
SzXMacu80o8,"Sori gw mute ya bran, gw cuma mau baca komen",0,2025-04-26T13:57:42Z,0.0
SzXMacu80o8,Gmn caranya liat jumlah dislike?,1,2025-04-22T00:31:39Z,0.0
SzXMacu80o8,"Mas Wapres, Anda telah membuktikan bahwa dengan semangat dan kerja keras, kita bisa mencapai hal-hal luar biasa. Terima kasih atas dedikasi Anda",0,2025-04-22T11:43:44Z,1.0
ULJErSG7F8Y,Semoga mas Gibran sukses kedepannya ❤❤,0,2025-05-08T01:40:45Z,1.0
SzXMacu80o8,"Anak SD juga bisa depan kamera baca teks 
Selebihnya editor yg baik..
Ah sdh lah Kokok beluk",0,2025-04-21T11:23:06Z,-1.0
SzXMacu80o8,Naskahnya siapa yang buatin ? (Serius tanya dgn nada penisirin),0,2025-04-24T01:20:52Z,0.0
SzXMacu80o8,Lebih berisi dan mendidik komentarnya ketimbang isi video. 😂😂,0,2025-04-22T15:17:00Z,0.0
ZhL1ABVBqB8,Koeki nde isen ora mas,0,2025-04-26T17:31:01Z,-1.0
SzXMacu80o8,"Maaf, saya ke sini cuma mau nyumbang dislike, kalo nontonnya sih engga 🥱",0,2025-05-03T09:32:04Z,-1.0
ZhL1ABVBqB8,Aowkwowk udh kebaca gimick mu bung gibran,0,2025-04-26T10:44:55Z,-1.0
kJks8qSH3ko,Ini namanya tutorial menghapal ya guys,2,2025-04-26T12:31:43Z,0.0
kJks8qSH3ko,Mampir cuma bacain komentar netizen aja sih 😁,6,2025-04-22T16:00:21Z,0.0
ZhL1ABVBqB8,Strawberry fields forever..,0,2025-05-27T14:30:37Z,0.0
72Ko6qkf9TQ,Program yang nyata,0,2025-05-11T09:20:47Z,1.0
ZhL1ABVBqB8,Omon omon saja,0,2025-04-27T13:54:01Z,-1.0
ZhL1ABVBqB8,hilirisasi adalah jalan menuju kemandirian bangsa,1,2025-04-26T10:31:21Z,1.0
SzXMacu80o8,"The real alpha! 

Bonus demografi udah di informasiin sama mas gibran jauh2, sekarang tinggal pilihan anak muda indonesia untuk ikut serta dalam pembangunan bangsa sederhana dengan memanfaatkan teknologi untuk menciptakan inovasi secara IRL

SAYA KARATANS, SAYA IKUT SERTA DI BONUS DEMOGRAFI 2030 UNTUK PEMBANGUNAN BANGSA INDONESIA",0,2025-04-22T23:12:15Z,1.0
SzXMacu80o8,Tong Kosong Nyaring Bunyinya.. begitulah kira2,0,2025-04-20T10:53:35Z,-1.0
SzXMacu80o8,"Bonus demografi hanya akan dimenangkan oleh anak muda yg punya koneksi
Punya bpk presiden, punya paman di MK",0,2025-04-20T14:18:04Z,-1.0
2-IroIlDrnE,"Ketimpangan bukan karena masyarakat Papua tidak mau maju, tapi karena kesempatan yang tidak merata akibat keterbatasan akses.",0,2026-01-19T04:41:26Z,0.0
SzXMacu80o8,"Ya Allah.... Ampuni dosa2 kami dan lindungilah kami dari pemimpin yang jahat, pemimpin yanh bodoh, dan pemimpin yang kekanak2an. Azablah dan siksalah ya Allah para pemimpin yang menjahati rakyatnya, yg membuat rakyatnya menderita, yang menipu rakyatnya, yang membuat negara Indonesia menuju kehancuran karena keserakahan mrk. Aamiiin ya Allah ya Robbal'aalamiiin.",0,2025-04-22T04:50:32Z,1.0
SzXMacu80o8,Bacodd beuttt,1,2025-04-22T08:19:08Z,-1.0
QIShOVUCVtM,Ekonomi Syariah.... wajah indonesia....👍,5,2025-06-06T10:32:24Z,1.0
SzXMacu80o8,gibran percayalah gak usah yang lain2 dulu. kamu berani tegas mengatasi korupsi dulu aja deh.,0,2025-04-30T03:58:59Z,0.0
72Ko6qkf9TQ,Dukungan penuh untuk visi kedaulatan pangan nasional!,0,2025-05-10T16:17:03Z,1.0
ZhL1ABVBqB8,"Mas Gibran adalah contoh pemimpin muda yang berani dan visioner, membawa harapan baru bagi masa depan Indonesia.",0,2025-04-26T09:55:00Z,1.0
SzXMacu80o8,"Setelah liat like yg mencapai 90k saat ini, 24 april 2025. Sangat mudah internet diputar balikan faktanya oleh pemerintah, padahal ini uang negara loh malah dipake buat buzzer",1,2025-04-24T03:07:12Z,0.0
SzXMacu80o8,https://youtu.be/3DaSU-CJLlM?si=HJbZStNIIYCOnTO0,0,2025-04-19T16:10:40Z,0.0
ZhL1ABVBqB8,Muka  tembok,0,2025-04-26T10:26:15Z,-1.0
zkQwpXhanhM,Pak gibran tolong di perbaiki birokrasi di kepolisian. POLRI dikit2 uang . Ngurus SKCK masak harus ke kampung. Gimna dengan saya yang sebatang kara ini...,0,2025-07-23T10:51:38Z,1.0
ZhL1ABVBqB8,Yang setuju mas gibran maju presiden berikutnya mana..?,0,2025-04-30T00:33:28Z,0.0
ULJErSG7F8Y,"Wakil Presiden kita mantaapp, GASSS❤",0,2025-05-02T09:25:34Z,1.0
SzXMacu80o8,"Mas Gibran menunjukkan bahwa generasi muda juga bisa memimpin, bukan hanya bisa disuruh",0,2025-04-22T09:34:44Z,1.0
SzXMacu80o8,Berani apa engga ya Ke Campus se Level UI dia mengadakan Tatap muka 😂 dengan Mahasiswa,0,2025-04-27T06:28:52Z,0.0
ULJErSG7F8Y,"Eds bohong aja 
Masa sih 
Itu lg baca text atau hafal 😭",0,2025-04-30T14:15:05Z,-1.0
ZhL1ABVBqB8,"Bismillah Semoga..
👍🏻",0,2025-04-25T23:26:03Z,1.0
9gTdNSPimhs,Bacot,0,2025-05-28T08:11:20Z,-1.0
72Ko6qkf9TQ,"Semangat Pak Gibran.
Allah mboten sare...",0,2025-05-10T16:23:40Z,1.0
ZhL1ABVBqB8,BUZZER LIKE DARI SOLO,35,2025-04-26T14:21:11Z,-1.0
zkQwpXhanhM,"Edukasi digital, keamanan siber, dan inklusi teknologi = kunci kemajuan! Bangga punya pemimpin yang peduli.",0,2025-06-30T08:45:46Z,1.0
SzXMacu80o8,"Diliat"" Mirip pak jokowi 😮",1,2025-04-22T01:32:21Z,0.0
SzXMacu80o8,fufufifi fufufafafini,2,2025-04-21T07:26:37Z,-1.0
SzXMacu80o8,Yg bikin tulisan siapa ya ?,0,2025-04-24T07:52:31Z,0.0
SzXMacu80o8,bran bran gibran kasian,0,2025-04-21T22:54:19Z,-1.0
SzXMacu80o8,Komen ah 😂😂😂,0,2025-04-24T08:15:00Z,0.0
dMywBOCoLiQ,"Oi bran, aku open suntik like sama subs, mau ga? Cuman 19 juta😂",4,2025-07-16T04:07:58Z,-1.0
SzXMacu80o8,Mampir hanya untuk dislike.,0,2025-04-22T23:42:22Z,-1.0
SzXMacu80o8,"Ya Allah, sungguh kami berlindung kepada-Mu dari pemimpin yang kekanak-kanakan dan dari pemimpin yang bodoh. (HR. Bukhari dalam Adabul Mufrad).",29,2025-04-21T11:40:22Z,0.0
kJks8qSH3ko,Urat malu lu udah putus fufufafa,5,2025-04-22T05:01:32Z,-1.0
SzXMacu80o8,Cek dislike,0,2025-04-21T12:35:49Z,0.0
SzXMacu80o8,Taii khoooceeeeng,0,2025-04-21T09:53:43Z,-1.0
zkQwpXhanhM,pak wapres kasih kejelasan tentang arah data nasional yang selama ini kabur,0,2025-06-30T08:44:36Z,0.0
72Ko6qkf9TQ,"ini baru yang namanya pemimpin kerja, bukan sekedar janji 🧑‍💼💪",1,2025-05-10T15:30:00Z,1.0
SzXMacu80o8,😂😂😂 PAKAI TEX MEMALUKAN WAPRES INI,0,2025-05-30T11:18:45Z,-1.0
SzXMacu80o8,Terimakasih Bapaak ku,0,2025-04-23T06:29:24Z,1.0
SzXMacu80o8,"anak sama bapak sama aja, sama2 kosong",1,2025-04-20T13:27:17Z,-1.0
SzXMacu80o8,Ah bacot doang,0,2025-04-21T23:16:22Z,-1.0
SzXMacu80o8,Ngomong apa dah lu,0,2025-04-20T04:43:09Z,-1.0
zkQwpXhanhM,Kontennya bagus bisa membuka wawasan bagi aku yg awam tentang teknologi seperti yg mas jelaskan,0,2025-06-30T08:46:09Z,1.0
SzXMacu80o8,bapak lu bran gibran,0,2025-04-22T17:04:58Z,-1.0
SzXMacu80o8,19 lapangan pekerjaan mana ?,1,2025-04-22T01:44:09Z,0.0
ZhL1ABVBqB8,"Jngan omong doang, bapakmu 10 thn mana buktinya",0,2025-04-27T03:44:16Z,-1.0
SzXMacu80o8,Literally klaim hasil kerja keras orang lain trus ditambahin kata2 hari ini,0,2025-04-21T13:29:55Z,-1.0
SzXMacu80o8,Mantap,0,2025-04-22T09:48:58Z,1.0
ZhL1ABVBqB8,"Setuju, industri nasional harus kuat, supaya bangsa ini makin mandiri.",0,2025-04-26T14:23:58Z,1.0
SzXMacu80o8,Wkwk scriptnya pake ai inimah,0,2025-04-22T13:04:21Z,-1.0
zkQwpXhanhM,"Teknologi yang akan merevolusi pemerintahan ke depan salah satunya adalah blockchain, dimana pengeluaran dan pendapatan pemerintah akan terkunci maksimal dan tersambung ke banyak lembaga sekaligus. Selain itu juga dalam pemilu, blockchain sepertinya bisa digunakan untuk proses pemilihan suara yang lebih kebal kecurangan. Dan dalam hal pemerintahan dunia, bisa jadi teknologi blockchain menjadi dasar mata uang bersama dunia. Tinggal political will dari pemerintahnya dan kecerdasan para programmer yang perlu dimanfaatkan secara maksimal.",0,2025-09-08T10:56:56Z,1.0
QIShOVUCVtM,1. Mempermudah lebel halal 2. Menambah pasokan bahan baku makanan buat menu halal 3. Mengadakan festival menu hidangan halal di kota besar padat penduduk,15,2025-06-06T08:36:51Z,0.0
72Ko6qkf9TQ,Kuat banget editornya,0,2025-05-12T06:35:05Z,0.0
ZhL1ABVBqB8,Buset gw pause sambil baca komentar mpe bawah gk ada yg indah2 berupa pujian atau apa gt ...mirisssss,0,2025-04-26T14:58:14Z,0.0
g8XZK4trgqM,Mana 19 juta lapangan pekerjaan bg rakaaaa,0,2025-12-21T05:31:13Z,0.0
SzXMacu80o8,"> bikin animasi 5 tahun
> gak dapat support atau funding dari pemerintah
> pas rilis dicemooh AI Bros dan emak-emak agamis
> Tiba-tiba di claim sama si paling AI
> mfw",252,2025-04-20T08:09:37Z,-1.0
SzXMacu80o8,kosong,0,2025-04-21T15:57:29Z,-1.0
SzXMacu80o8,#GibranOut,0,2025-04-21T01:31:49Z,-1.0
SzXMacu80o8,"Gibran, Kaesang dan Bobby kerjaannya aja dicariin Jokowi sampai ubah undang-undang segala. Fufufafa planga plongo bisanya cuma baca komik doang wkwkwk",0,2025-04-21T22:28:29Z,-1.0
72Ko6qkf9TQ,"Semakin tinggi pohon semakin bnyak yg melempari , jgn pernah menyerah",0,2025-05-10T23:40:47Z,1.0
kJks8qSH3ko,ludah onlen cuihhhh,3,2025-04-25T06:51:39Z,-1.0
ZhL1ABVBqB8,"Omongan doang nggk ada gebrakanya, contoh lah bapak anda gebrakan dulu bikin IKN dan skrng mangkrak😂",1,2025-04-27T15:20:21Z,-1.0
SzXMacu80o8,"Pak...maju dong di Forum debat / dikusi international, tunjukin kemampuan anda, buat anak muda bangga....",0,2025-04-21T17:11:29Z,1.0
SzXMacu80o8,Saya jadi mengerti pentingnya org dalam,1,2025-05-15T18:58:08Z,0.0
SzXMacu80o8,Mas Wapres vibes-nya makin anak muda banget,0,2025-04-22T10:40:34Z,1.0
ZhL1ABVBqB8,Fokus kerja untuk negara Indonesia mas wapres.. tunjukan kalau anda sangat layak menjadi wapres nya pak prabowo.. ( jangan ada yg bales comment gw ya gw bukan buzer ) ❤,0,2025-04-26T11:43:05Z,1.0
SzXMacu80o8,Ini pasien Rian TV kenapa ada disini?,0,2025-04-22T11:07:07Z,-1.0
SzXMacu80o8,Salut sama wapres,0,2025-04-22T12:05:44Z,1.0
SzXMacu80o8,Kita tdk bonus demografi tapi darurat kolusi korupsi nepotisme,0,2025-04-22T21:53:45Z,-1.0
9gTdNSPimhs,"Haters makin kepanasan 😂🤭
MENYALA WAPRES 🔥🇮🇩❤ 
Lanjutkan HILIRISASI 🙌",42,2025-05-26T13:42:16Z,1.0
SzXMacu80o8,Wkwkwkkwkk,0,2025-06-21T22:41:47Z,0.0
SzXMacu80o8,"Bonus punya Bapak Presiden, bisa jadi wapres.",2,2025-04-24T02:38:46Z,-1.0
ZhL1ABVBqB8,"Tentu Kami sangat menunggu realisasi dari apa yang bapak katakan, Tolong jangan khianati Kami (masyarakat)",1,2025-04-26T10:35:15Z,1.0
SzXMacu80o8,Karbit😂,0,2025-04-20T13:19:54Z,-1.0
ULJErSG7F8Y,"Didarat
Hilirisasi hasil tambang
Petani bisa swasembada

Dilaut
Selain maksimalkan produk hasil laut
Buat pelabuhan terbesar didunia dijalur strategis",0,2025-04-30T17:24:32Z,1.0
kJks8qSH3ko,"Semoga Mas Gibran bisa maju pilpres 2029 dan jadi presiden RI melanjutkan pa jokowi
Abaikan para buzzer dan pembenci, maju terus 

kami 96% rakyat Indonesia sepenuhnya berserah dan menyembah pa jokowi dan mas gibran ❤❤",0,2025-04-23T08:24:17Z,1.0
kJks8qSH3ko,Ngomong nya keliatan kaya orang GK punya intelektual nya,3,2025-04-24T14:44:03Z,-1.0
ZhL1ABVBqB8,emang bener dah wapres satu ini bego bener. udah ga ketolong,1,2025-04-26T11:29:40Z,-1.0
72Ko6qkf9TQ,"Mas Gibran, aku pemilih anda di pilpres lalu. Konten2 yg anda buat semuanya bagus dan urgen. Tapi tolong lengkapi dengan konten2 yg berisi Program2 kerja Pemerintah terkait hal2 urgen tsb, baik yg blm terealisasi maupun yg on progres karena anda ada di dalam managemen yg harus merealisasi...",0,2025-05-10T03:12:23Z,1.0
72Ko6qkf9TQ,#cumafufufafayangbisa,0,2025-05-11T08:42:57Z,-1.0
zkQwpXhanhM,keren..,0,2025-06-28T05:07:58Z,1.0
kJks8qSH3ko,Siapa yg kesini cuma mau dislike 😆,7,2025-05-03T23:46:30Z,-1.0
SzXMacu80o8,"Lebih seru dan berfaedah membaca komentarnya. Videonya saya mute aja, ga relevan buat logika saya yang lahir dari orangtua biasa dan harus berjuang untuk sampai di titik ini😂",0,2025-04-22T02:02:02Z,-1.0
SzXMacu80o8,Kesini cuma mau nambahin DISLIKE,0,2025-04-21T06:14:25Z,0.0
72Ko6qkf9TQ,mantup mas wapres,0,2025-05-11T00:17:01Z,1.0
SzXMacu80o8,Baca atau hafalan ini?,0,2025-04-22T22:55:10Z,0.0
NNKNeZZ5WP0,"Ilmu kebal malunya luar biasa PK,, salutt",2,2025-05-23T06:58:43Z,-1.0
SzXMacu80o8,"Ga ada keinginan untuk liat videonya, kesini cuma mau dislike",0,2025-04-24T02:04:43Z,-1.0
SzXMacu80o8,Kakean omong 😂😂😂,0,2025-04-23T06:38:32Z,-1.0
SzXMacu80o8,Maju terus mas.. lanjutkan cita2 bapak,0,2025-04-19T15:26:23Z,1.0
ZhL1ABVBqB8,GB,0,2025-04-26T17:36:03Z,0.0
SzXMacu80o8,Sa ae lu fufufafa😂,0,2025-04-22T09:36:39Z,-1.0
ZhL1ABVBqB8,"Bayar buzzer mulu, wapres gak punya rasa malu. Jadi youtuber aja",0,2025-04-26T14:01:48Z,-1.0
ZhL1ABVBqB8,Penggunaan auto like merupakan tindakan KORUP selamat anda sudah menunjukan sisi kriminal anda,0,2025-04-26T22:42:37Z,-1.0
ZhL1ABVBqB8,"Hilirisasi ini penting tau, sayang banget kalo sumber daya yang kita miliki di ekspor secara mentah aja dan diolahnya di negara lain terus dijual nya ke kita lagi, kalau kita olah terlebih dahulu kemudian di ekspor dalam bentuk setengah jadi/barang jadi itu dampaknya luas, industri pengolahan pasti membutuhkan pekerja untuk mengolahnya jadi bisa memperluas lapangan pekerjaan, dan pendapatan juga meningkat krn produk makin bernilai tambah, cuman dalam praktiknya memang diperlukan orang jujur dan amanah supaya dampaknya bisa dirasakan oleh seluruh masyarakat bukan hanya orang tertentu saja",0,2025-04-26T14:00:19Z,1.0
kJks8qSH3ko,Gak penting anjng,2,2025-04-22T08:51:42Z,-1.0
SzXMacu80o8,"Kosong adalah isi, kosong tetaplah kosong…",1,2025-04-24T05:48:01Z,-1.0
ULJErSG7F8Y,Program ini membawa optimisme baru bagi masyarakat pesisir,0,2025-05-01T09:37:40Z,1.0
ULJErSG7F8Y,"bagus bgt, hilirisasi harus di dukung penuh sih",0,2025-05-01T13:13:10Z,1.0
SzXMacu80o8,Kesini cuma pengen dislike sama baca komentar😂,2,2025-04-25T03:51:02Z,-1.0
SzXMacu80o8,M4htah reh481lit45 m4l4h j4d1 vv4pr35. 😂😂,0,2025-04-24T16:01:16Z,-1.0
kJks8qSH3ko,Saran buat mas gibran.indonesia tidak pelu narasi abcdef.butuh bukti.mending diam2 anda bangun pabrik besar yg banyak dengan merayu investor dll.setelah itu anda baru muncul.bilang.silahkan kerja.saya sudah membangun banyak pabrik.itu baru hebat.kalo cuma ngomong mah buat apa,6,2025-04-22T05:24:19Z,0.0
QIShOVUCVtM,Dih nyambi dadi youtuber koen.,0,2025-06-11T13:09:34Z,-1.0
SzXMacu80o8,Halah nyocot😂,1,2025-04-23T10:29:01Z,-1.0
ULJErSG7F8Y,"Dateng ke kampus lah pak, diskusi ilmiah, jgn ke SMA mlu",0,2025-05-01T04:46:19Z,0.0
ULJErSG7F8Y,Ampun raja karbitan,0,2025-05-01T12:40:07Z,-1.0
kJks8qSH3ko,Wapress nyimeng...kontribusi nol ke masyarakat,3,2025-04-22T19:29:38Z,-1.0
ULJErSG7F8Y,"Yg kurang kreatif, aplg cm ada dk dunia twitter kesehariannya. Pasti gerah ya?",0,2025-04-30T16:47:16Z,0.0
SzXMacu80o8,Ini AI kan?,0,2025-04-21T23:14:20Z,0.0
SzXMacu80o8,"like 6.4k
dislike 76k
wellll... dari sini udh jelas sih",1,2025-04-22T10:55:22Z,0.0
kJks8qSH3ko,mantap mas,0,2025-04-22T03:45:43Z,1.0
72Ko6qkf9TQ,Konten edukatif seperti ini harus viral. Semangat terus untuk perubahan di sektor pertanian,0,2025-05-10T16:05:32Z,1.0
zkQwpXhanhM,Kita dukung terus perkembangan teknologi untuk membangun ekonomi,0,2025-06-30T07:29:39Z,1.0
SzXMacu80o8,"Bp mu dulu punya satu propaganda politik yaitu kata2 ""kerja3×"" nah skrg anda kan sebagai wapresnya dan anda pun tahu kan, naik nya anda sebagai wapres tdk lepas dari keputusan mk no.90 yg sampai hari ini msh menjadi polemik di masyarakat apakah anda ini seorg yg ""mampu atau tdk"" didalam membawa bangsa ini keluar dari permasalahan2 real yg dihadapi. Dan itu artinya akan banyak sekali pr yg mesti anda tuntaskan....Ingat tugas anda adalah menuntaskan permaslahan2 negeri ini yg makin hari faktanya makin mencekik rakyat dan kinerja anda msh belum terlihat sama sekali setelah 100 hari jadi rakyat menunggu pembuktian anda....",27,2025-04-19T05:11:14Z,0.0
SzXMacu80o8,"Bapaknya ipk nya ga sampe 2 tapi bisa lulus, yg ini juga gitu.

Gila indonesia dipimpin orang kayak gini 🤦🤦🤦🤦🤦🤦",1,2025-04-22T09:27:01Z,-1.0
ULJErSG7F8Y,"Mana ni team anak abah dan kaum lowbet, ....",0,2025-04-30T19:17:37Z,0.0
dMywBOCoLiQ,Bacot doang ga ada bukti,1,2025-07-24T16:15:28Z,-1.0
NNKNeZZ5WP0,Iki sopo?,0,2025-05-04T15:13:45Z,0.0
72Ko6qkf9TQ,Gas trus mas wapres❤,0,2025-05-10T08:31:25Z,1.0
SzXMacu80o8,"semangat terus mas wapres, kami selalu mendukung mu",1,2025-04-22T09:06:47Z,1.0
ZhL1ABVBqB8,Anak manja,0,2025-04-29T01:16:15Z,-1.0
SzXMacu80o8,Kesini cuman mau nulis fufufafa.,0,2025-04-21T11:38:20Z,-1.0
ZhL1ABVBqB8,Semangat mas wapres .kami selalu mendukungmu demi kemajuan negara kita.salut salut .👍👍,11,2025-04-25T23:45:25Z,1.0
ZhL1ABVBqB8,Tekan dis like,0,2025-04-29T09:47:15Z,-1.0
SzXMacu80o8,Kok kaya di channel sebelah ya judul mirip thumbnail juga ya mirip hmm,0,2025-04-22T11:01:07Z,0.0
SzXMacu80o8,siapa sih ini kaya ga niat gitu bikinnya,1,2025-08-01T03:01:07Z,-1.0
ULJErSG7F8Y,"Dengan hilirisasi, kita bisa ciptakan masa depan cerah dari laut",0,2025-05-01T08:35:50Z,1.0
kJks8qSH3ko,Sok pengamat sepakbola Lu tong,5,2025-04-23T15:23:45Z,-1.0
SzXMacu80o8,Ga ada mutu nya sama sekali,0,2025-04-23T08:57:46Z,-1.0
yQq5B8O3Seg,https://youtube.com/shorts/qJLlZSzBJEo?si=aoJjhWmthYhq50ZN,0,2026-01-07T09:50:01Z,0.0
ZhL1ABVBqB8,Masih banyak orang jenis di Indonesia kenapa harus kau yang jadi wapres sih... Lama lama pecah Indonesia masing masing daerah mendeklarasikan negara sendiri sendiri karena ulah kalian ini... Kau tu belum layak jadi pemimpin... Kapasitas pemikiran kau belum mampu... Cobalah jangan maksa woy 👎👎,0,2026-01-07T15:26:32Z,-1.0
ZhL1ABVBqB8,"Semoga Indonesia semakin maju dengan kesuksesan hilirisasi...,👍💪",2,2025-04-26T08:34:42Z,1.0
SzXMacu80o8,Ngantuk,0,2025-04-23T02:16:53Z,0.0
ZhL1ABVBqB8,"Bro, u r not MR.Beast",1,2025-04-28T13:42:06Z,0.0
c9uVPrBdTwY,Mantaaappp,0,2024-05-23T05:55:42Z,1.0
zkQwpXhanhM,Wah ini mantep nih Blockchain. Uang kertas gak pakai lagi ya pa wapres?? Hebat Indonesia Maju beneran nih. Ternyata Ini Hasil Kunjungan Ke wilayah2 Indonesia... Sosialisasi Blockchain langsung ya pa wapres.... Hebat😂,4,2025-06-26T08:12:24Z,1.0
SzXMacu80o8,Ohh,0,2025-05-02T23:16:11Z,0.0
ULJErSG7F8Y,"Next dengan bahasa inggris mas , berani nggak 😂",0,2025-04-30T14:28:10Z,0.0
SzXMacu80o8,Terus apa?,0,2025-04-21T03:49:37Z,0.0
9gTdNSPimhs,"Makasih mas Wapres Gibran 🤝🏼
NKRI harga mati!!🇮🇩🇮🇩🇮🇩",0,2025-05-27T10:56:53Z,1.0
SzXMacu80o8,"2 video yang judulnya sama
2 video yang thumbnailnya hampir sama, cuman beda orang. 
tapi keliatan banget
- mana yg kritis dan riset
- mana yg asal nyocot  dan kepaksa
😂😂😂😂😂😂😂😂

kasian banget pemilik gelas gelar vp sebelumnya gelar yg di miliki di berikan kepada orang yg ""sangat kompeten"" dan bukan karena di paksa jadi puppet",0,2025-04-22T17:00:57Z,-1.0
SzXMacu80o8,Dislike nya brp juta  ?,0,2025-04-24T13:23:50Z,0.0
SzXMacu80o8,KHOEK. CUH,0,2025-04-22T01:35:40Z,-1.0
ULJErSG7F8Y,Mercusuar Indonesia Ibu Pertiwi Bangkit anak muda yang cerdas membidik kondisi alam yang krusial rakyat sangat membutuhkan pekerjaan dari inspirasi ini rakyat bisa bekerja dan bekerja,4,2025-05-01T01:01:44Z,0.0
SzXMacu80o8,Bocah kosong,0,2025-05-02T12:50:13Z,-1.0
ZhL1ABVBqB8,Semoga hilirisasi meningkatkan kesejahteraan seluruh rakyat,0,2025-04-26T14:15:54Z,1.0
SzXMacu80o8,"Kesini nonton video❎
Kesini nonton komen✅",0,2025-04-20T16:50:44Z,-1.0
zkQwpXhanhM,"Regulasi yang memerdekakan, bukan membatasi.",0,2025-06-30T07:57:42Z,1.0
SzXMacu80o8,Yg di omongin emang dia ngerti???,0,2025-04-21T06:54:59Z,0.0
SzXMacu80o8,kesini cuman mau lihat versi kw dari video bung ferry,1,2025-04-23T15:36:46Z,-1.0
zkQwpXhanhM,mas wapres bawa isu digital bukan buat gaya-gayaan tapi buat bikin sistem yang rapi dan adil,0,2025-06-30T08:01:51Z,1.0
SzXMacu80o8,"Oi admin, kasih tau bpk wapres tercinta, baca kolom komentar selama 5 menit aja",0,2025-04-21T11:07:09Z,0.0
SzXMacu80o8,Matanya bisa fokus ke kamera ga sih? Ga usah baca contekan bisa ga sih? Fufufa,0,2025-04-21T17:01:41Z,-1.0
SzXMacu80o8,"Pak Wapres,sampaikan,ide2 bapak ke kampus2,diskusikan,cari masukkan dari mahasiswa sesama anak muda.Jangan cuma beraninya baca teks pidatonya diruang studio.Selevel wapres,beraninya ngomong pidato pake teks.Sekali kali keluar dari otak sendiri.",0,2025-04-20T00:56:05Z,-1.0
72Ko6qkf9TQ,Ngakak gua kalau liat si cendol bacot 🤣🤣🤣🤣🤣🤣🤣,0,2025-05-26T10:08:04Z,-1.0
SzXMacu80o8,Kenapa aku Indonesia??? Kan masih ada Jepang Jerman Belanda Australia. Sangat tdk beruntung,0,2025-04-22T00:29:59Z,0.0
SzXMacu80o8,Yeee beli views dia😂,0,2025-04-27T00:06:58Z,-1.0
SzXMacu80o8,"Buat yang malas, saya rangkum semuanya yg di video. Intinya cuman disuruh renungkan bonus demografi doang hahaha. 

Terus 19 juta lapangan pekerjaan ketika janji kampaye kapan? Omon-omon kan 😂",0,2025-04-21T15:53:45Z,-1.0
72Ko6qkf9TQ,Anak muda bisa jadi game changer di sektor pertanian,0,2025-05-11T03:23:58Z,1.0
SzXMacu80o8,"kebiasaan pemerintah, gada kontribusi apa2 tp merasa paling berjasa kalau ada anak bangsa yg berprestasi !!! kemarin ngebanggai ai katanya bagian dari kemajuan tekhnologi wkwkwk skrng gw nanya nih bran bagus mana animasi MBG yg dibuat oleh ai buatan pemerintah atau animasi yg dibuat oleh animator berpengalaman?? dari dlu indo ga kekurangan orang kreatif dan pintar. kita cuma ga di support pemerintah aja buat ngembangin bakat yg kita punya, akhirnya beberapa orang kreatif dan pintar lebih memilih ke luar negeri krn disana karya kita lebih dihargai😊😊",1,2025-04-22T13:00:54Z,-1.0
ZhL1ABVBqB8,"ketauan pakek buzzer, view cuman 4000 , likenya udah 47rb",1,2025-04-25T16:31:22Z,0.0
kJks8qSH3ko,Woooiii  kebun binatang  mana yang di perluas??,0,2025-04-24T23:21:40Z,0.0
SzXMacu80o8,"Kosong adalah isi, isi adalah kosong",2,2025-04-21T13:35:30Z,-1.0
SzXMacu80o8,"Ngomongnya depan kampus dong, diskusi sama mahasiswa, ngga berani pasti",0,2025-04-22T17:59:23Z,0.0
zkQwpXhanhM,Digitalisasi bukan cuma buat kota besar. Semua wilayah harus maju bareng!,0,2025-06-30T10:36:08Z,1.0
kJks8qSH3ko,Kemana ini buzzer dan grass root tiktok? Komandan kalian diserang 🥲🥲🥲,1,2025-04-24T03:00:26Z,0.0
SzXMacu80o8,hate komen semua ini serius?,0,2025-04-22T17:40:11Z,0.0
SzXMacu80o8,❤,0,2025-04-30T11:44:43Z,1.0
SzXMacu80o8,"Mas Gibran, tetap semangat Kami mungkin tidak berteriak paling kencang, tapi kami adalah silent majority yang percaya dan mendukungmu",0,2025-04-25T13:55:23Z,1.0
SzXMacu80o8,"""walid nak 3 priode, boleh?"" 
-fufufafa",0,2025-04-21T19:27:15Z,-1.0
